first_transaction_amount,time_to_first_txn,loc_hmg_coeff_0.25,loc_hmg_coeff_0.5,loc_hmg_coeff_0.75,loc_hmg_coeff_1.0,org_fraud_prevalence
1.07,20,0.0,0.0,0.0,1.0,0.0
80.0,53,0.0,0.0,0.0,1.0,0.0252763094666
4307.28,23,0.0,0.0,0.0,1.0,0.0184563758389
1.0,1,0.0,0.0,0.0,1.0,0.0252763094666
595.0,82,0.0,0.0,0.0,1.0,0.0241172898412
20.0,202,0.0,0.0,0.0,1.0,0.0252763094666
50.0,22,0.0,0.0,0.0,1.0,0.0293785310734
1.0,33,0.0,0.0,0.0,1.0,0.166666666667
1434.99,32,0.0,0.0,0.0,1.0,0.142857142857
0.5,2,0.0,0.0,0.0,1.0,0.0266931055522
2200.0,12,0.0,1.0,0.0,0.0,0.0240760923412
8.0,36,0.0,0.0,0.0,1.0,0.0252763094666
1.0,0,0.0,0.0,0.0,1.0,0.0438871473354
170.1,3,0.0,0.0,0.0,1.0,0.0207939508507
75.0,21,0.0,0.0,0.0,1.0,0.0240760923412
1.0,65,0.0,0.0,0.0,1.0,0.0241172898412
515.0,420,0.0,0.0,0.0,1.0,0.0241172898412
2493.75,430,0.0,0.0,1.0,0.0,0.0246470983643
490.0,103,0.0,1.0,0.0,0.0,1.0
4.0,140,0.0,0.0,0.0,1.0,0.0270162892332
5.0,62,0.0,0.0,0.0,1.0,0.0241172898412
10.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1475.0,41,0.0,0.0,1.0,0.0,0.0172359266287
25.0,6,0.0,0.0,0.0,1.0,0.0
4.0,5,0.0,0.0,1.0,0.0,0.00813008130081
25.0,30,0.0,0.0,0.0,1.0,0.0241172898412
0.5,64,0.0,0.0,0.0,1.0,0.0246470983643
2.5,323,0.0,0.0,0.0,1.0,0.0252763094666
40.0,23,0.0,0.0,0.0,1.0,0.0241172898412
2.0,29,0.0,1.0,0.0,0.0,0.0240760923412
34.64,211,0.0,1.0,0.0,0.0,0.0241172898412
25.0,64,0.0,0.0,0.0,1.0,0.0316455696203
4.0,7,0.0,0.0,0.0,1.0,0.0172359266287
0.01,1,0.0,0.0,0.0,1.0,0.0246470983643
1750.0,16,0.0,0.0,1.0,0.0,0.0293785310734
40.0,49,0.0,0.0,0.0,1.0,0.025641025641
50.0,5,0.0,0.0,0.0,1.0,0.0
45.0,67,0.0,0.0,0.0,1.0,0.0244435612083
850.0,52,0.0,0.0,0.0,1.0,0.0172359266287
192.0,25,0.0,0.0,1.0,0.0,0.0293785310734
48.15,19,0.0,1.0,0.0,0.0,0.0240760923412
15.0,89,0.0,0.0,0.0,1.0,0.0246470983643
30.0,10,0.0,0.0,0.0,1.0,0.0266931055522
4.99,7,0.0,0.0,0.0,1.0,0.0270162892332
50.0,37,0.0,0.0,0.0,1.0,0.0266931055522
0.01,22,0.0,0.0,0.0,1.0,0.0283018867925
510.98,98,0.0,0.0,0.0,1.0,0.0293785310734
200.0,3,1.0,0.0,0.0,0.0,0.0252442996743
765.0,46,0.0,0.0,1.0,0.0,0.0246470983643
0.01,156,0.0,0.0,0.0,1.0,0.0252763094666
15.0,120,1.0,0.0,0.0,0.0,0.166666666667
12.0,15,0.0,0.0,0.0,1.0,0.0172359266287
1.0,0,0.0,1.0,0.0,0.0,0.0688935281837
3.0,14,0.0,0.0,0.0,1.0,0.0246470983643
5.0,169,0.0,0.0,0.0,1.0,0.0293785310734
10.0,0,0.0,0.0,0.0,1.0,0.0244435612083
0.11,5,0.0,0.0,0.0,1.0,0.0246470983643
0.01,70,0.0,0.0,0.0,1.0,0.0246470983643
0.01,0,0.0,0.0,0.0,1.0,0.0
10.0,35,0.0,0.0,0.0,1.0,0.0328947368421
1.0,0,0.0,0.0,0.0,1.0,0.0210030004286
80.0,32,0.0,0.0,0.0,1.0,0.0210030004286
20.0,9,0.0,0.0,0.0,1.0,0.0178389398573
3500.0,293,0.0,0.0,0.0,1.0,0.0266931055522
10.23,6,0.0,0.0,0.0,1.0,0.0241172898412
73.14,14,0.0,0.0,0.0,1.0,0.0226492793411
58.32,96,0.0,0.0,1.0,0.0,0.0603773584906
693.0,0,0.0,0.0,0.0,1.0,0.0466666666667
0.5,0,0.0,1.0,0.0,0.0,0.0240760923412
1.0,332,0.0,0.0,0.0,1.0,0.0320641282565
735.0,21,0.0,0.0,0.0,1.0,0.0240760923412
1.0,328,0.0,0.0,1.0,0.0,0.0438871473354
10.0,1,0.0,0.0,0.0,1.0,0.0293785310734
25.0,1,0.0,1.0,0.0,0.0,0.0466666666667
277.81,1,0.0,0.0,0.0,1.0,0.0246470983643
1.0,114,0.0,0.0,0.0,1.0,0.0293785310734
1.99,0,0.0,0.0,0.0,1.0,0.062404870624
1.09,1,0.0,0.0,0.0,1.0,0.0240760923412
1.0,50,0.0,0.0,0.0,1.0,0.0
23.85,0,0.0,0.0,0.0,1.0,0.0246470983643
6.5,30,0.0,0.0,0.0,1.0,0.0240760923412
20.83,55,0.0,0.0,0.0,1.0,0.0
155.0,0,0.0,0.0,0.0,1.0,0.0266931055522
253.0,4,0.0,0.0,0.0,1.0,0.0252763094666
1.0,221,0.0,0.0,0.0,1.0,0.0246470983643
10.0,1,0.0,0.0,0.0,1.0,0.0270162892332
210.0,30,0.0,0.0,0.0,1.0,0.0240760923412
80.0,18,0.0,0.0,0.0,1.0,0.0199203187251
140.0,8,0.0,0.0,0.0,1.0,0.0438871473354
395.0,25,0.0,0.0,0.0,1.0,0.0252442996743
48.83,10,0.0,1.0,0.0,0.0,0.0466666666667
5.44,70,0.0,0.0,0.0,1.0,0.0252763094666
20.0,111,0.0,0.0,0.0,1.0,0.025641025641
20.0,9,0.0,0.0,0.0,1.0,0.0246470983643
50.0,401,0.0,1.0,0.0,0.0,0.0130952380952
5.0,12,0.0,0.0,0.0,1.0,0.0472972972973
3000.0,0,0.0,0.0,0.0,1.0,0.0172359266287
60.0,5,0.0,0.0,0.0,1.0,0.0252763094666
5210.0,0,0.0,0.0,0.0,1.0,0.0252763094666
80.0,71,0.0,0.0,0.0,1.0,0.0241172898412
2000.0,552,0.0,0.0,0.0,1.0,0.0252763094666
2.0,6,0.0,1.0,0.0,0.0,0.0240760923412
1.0,84,0.0,0.0,1.0,0.0,0.0252763094666
150.0,10,0.0,0.0,0.0,1.0,0.0241172898412
600.0,14,0.0,0.0,0.0,1.0,0.0246470983643
0.1,0,0.0,1.0,0.0,0.0,0.0240760923412
5000.0,6,0.0,0.0,0.0,1.0,0.0
1.25,275,0.0,0.0,0.0,1.0,0.0466666666667
1.0,3,0.0,0.0,0.0,1.0,0.0
398.0,181,0.0,0.0,0.0,1.0,0.0293785310734
2.0,5,0.0,0.0,0.0,1.0,0.0270162892332
135.0,57,0.0,0.0,0.0,1.0,0.0266931055522
10.0,10,1.0,0.0,0.0,0.0,0.0240760923412
220.0,36,0.0,0.0,0.0,1.0,0.0266931055522
120.0,10,0.0,0.0,1.0,0.0,0.0284090909091
25.0,5,0.0,0.0,0.0,1.0,0.0240760923412
13.23,9,0.0,0.0,0.0,1.0,0.0246470983643
659.8,57,0.0,0.0,0.0,1.0,0.0
1184.0,28,0.0,0.0,0.0,1.0,0.0
47.17,32,0.0,0.0,1.0,0.0,0.0
60.0,1,0.0,0.0,0.0,1.0,0.083615819209
52.0,23,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,0.0,0.0,1.0,0.0252763094666
150.0,103,0.0,0.0,0.0,1.0,0.0
164.25,42,0.0,1.0,0.0,0.0,0.0466666666667
135.0,152,0.0,0.0,0.0,1.0,0.0178389398573
100.0,183,0.0,0.0,0.0,1.0,0.0715048025614
95.0,1,0.0,0.0,0.0,1.0,0.0240760923412
5825.25,0,0.0,0.0,0.0,1.0,0.0172359266287
1.0,0,0.0,0.0,0.0,1.0,0.0270162892332
150.0,20,0.0,0.0,1.0,0.0,0.0469011725293
2.0,7,0.0,0.0,0.0,1.0,0.0246470983643
1.05,9,0.0,0.0,0.0,1.0,0.0
105.3,20,0.0,1.0,0.0,0.0,0.0207939508507
44.17,28,0.0,0.0,0.0,1.0,0.0246470983643
32.0,36,0.0,0.0,0.0,1.0,0.0077519379845
10.0,6,0.0,0.0,0.0,1.0,0.0266931055522
1.05,568,0.0,0.0,0.0,1.0,0.0246470983643
1.0,16,0.0,0.0,0.0,1.0,0.0252763094666
4.45,0,0.0,0.0,0.0,1.0,0.0240760923412
5.0,6,0.0,0.0,0.0,1.0,0.0246470983643
5.0,8,0.0,0.0,0.0,1.0,0.333333333333
310.0,3,0.0,0.0,0.0,1.0,0.0240760923412
100.0,52,0.0,0.0,0.0,1.0,0.0241172898412
215.0,27,0.0,0.0,0.0,1.0,0.0270162892332
1.0,10,0.0,0.0,0.0,1.0,0.0252763094666
1.0,10,0.0,0.0,0.0,1.0,0.0172359266287
5.0,31,0.0,0.0,0.0,1.0,0.0438871473354
300.0,7,0.0,0.0,0.0,1.0,0.0179372197309
1.0,4,0.0,0.0,0.0,1.0,0.0246470983643
1.0,6,0.0,1.0,0.0,0.0,0.0210030004286
1.0,7,0.0,0.0,0.0,1.0,0.0226492793411
100.0,5,0.0,0.0,0.0,1.0,0.0472972972973
0.5,7,0.0,0.0,0.0,1.0,0.0178389398573
15.0,4,0.0,0.0,0.0,1.0,0.0226492793411
165.0,23,0.0,0.0,0.0,1.0,0.0241172898412
80.0,38,0.0,0.0,0.0,1.0,0.0466666666667
100.0,26,0.0,0.0,0.0,1.0,0.0252763094666
1.0,7,0.0,0.0,0.0,1.0,0.0130952380952
67.1,16,0.0,0.0,0.0,1.0,0.0252763094666
213.0,1,0.0,0.0,0.0,1.0,0.0252763094666
5.0,0,0.0,0.0,0.0,1.0,0.0151515151515
5.0,32,0.0,0.0,0.0,1.0,0.0246470983643
755.0,520,0.0,0.0,0.0,1.0,0.0316455696203
1752.26,117,0.0,0.0,0.0,1.0,0.0252442996743
80.0,23,0.0,0.0,0.0,1.0,0.0466666666667
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
550.0,2,0.0,1.0,0.0,0.0,0.0466666666667
99.0,20,0.0,0.0,0.0,1.0,0.0422535211268
1.0,5,0.0,0.0,0.0,1.0,0.0172359266287
520.0,8,0.0,0.0,0.0,1.0,0.0222222222222
2.5,0,0.0,0.0,1.0,0.0,0.0
1.0,41,0.0,0.0,0.0,1.0,0.0293785310734
7.0,2,0.0,1.0,0.0,0.0,0.083615819209
12.0,8,0.0,1.0,0.0,0.0,0.0688935281837
12.0,0,0.0,0.0,0.0,1.0,0.0
53.7,6,0.0,0.0,0.0,1.0,0.0266931055522
250.0,28,0.0,0.0,0.0,1.0,0.0241172898412
10.0,158,1.0,0.0,0.0,0.0,0.0252763094666
0.1,13,0.0,0.0,0.0,1.0,0.0241172898412
337.05,32,0.0,0.0,0.0,1.0,0.0466666666667
1.0,24,0.0,0.0,0.0,1.0,0.0266931055522
0.01,50,0.0,0.0,0.0,1.0,0.00881057268722
5.0,4,0.0,0.0,0.0,1.0,0.0
0.01,7,0.0,0.0,0.0,1.0,0.0270162892332
0.1,8,0.0,0.0,0.0,1.0,0.0241172898412
1.0,9,0.0,0.0,0.0,1.0,0.0178389398573
10.0,34,0.0,0.0,0.0,1.0,0.0226492793411
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
2.0,0,0.0,0.0,1.0,0.0,0.0270162892332
100.0,1,0.0,0.0,0.0,1.0,0.0438871473354
236.0,52,0.0,0.0,0.0,1.0,0.0241172898412
120.18,16,0.0,0.0,0.0,1.0,0.0172359266287
524.12,13,0.0,0.0,0.0,1.0,0.0240760923412
18.97,1,0.0,0.0,0.0,1.0,0.0240760923412
0.46,153,0.0,0.0,0.0,1.0,0.0210030004286
233.77,0,0.0,1.0,0.0,0.0,0.0466666666667
100.0,5,0.0,0.0,0.0,1.0,0.0
20.0,101,0.0,0.0,0.0,1.0,0.0266931055522
1.0,18,0.0,0.0,0.0,1.0,0.0246470983643
0.71,162,0.0,0.0,0.0,1.0,0.0226492793411
1.0,9,0.0,1.0,0.0,0.0,0.0386473429952
40.0,113,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,0.0,0.0,1.0,0.0491803278689
12.25,9,0.0,0.0,1.0,0.0,0.0252442996743
1.0,24,0.0,0.0,0.0,1.0,0.0244435612083
124.2,8,0.0,0.0,0.0,1.0,0.0266931055522
68.54,19,0.0,0.0,0.0,1.0,0.0246470983643
15450.0,46,0.0,0.0,0.0,1.0,0.0246470983643
160.0,1,0.0,0.0,0.0,1.0,0.0
700.0,21,0.0,0.0,0.0,1.0,0.0438871473354
44.8,6,0.0,0.0,0.0,1.0,0.0266931055522
800.0,287,0.0,0.0,0.0,1.0,0.0438871473354
0.11,7,0.0,0.0,0.0,1.0,0.0266931055522
412.0,33,0.0,0.0,0.0,1.0,0.0172359266287
3.08,0,0.0,0.0,0.0,1.0,0.0240760923412
87.0,12,0.0,0.0,0.0,1.0,0.0196850393701
5.0,16,0.0,1.0,0.0,0.0,0.0466666666667
1000.0,125,0.0,0.0,0.0,1.0,0.0266931055522
58.85,5,0.0,0.0,0.0,1.0,0.0438871473354
3.0,38,0.0,0.0,1.0,0.0,0.0246470983643
75.0,60,0.0,0.0,0.0,1.0,0.0246470983643
1.0,6,0.0,0.0,0.0,1.0,0.0246470983643
1650.0,15,0.0,0.0,0.0,1.0,0.0241172898412
0.01,7,0.0,0.0,0.0,1.0,0.0172359266287
2.0,368,0.0,1.0,0.0,0.0,0.0466666666667
1.0,1,0.0,0.0,0.0,1.0,0.0252763094666
1.0,4,0.0,0.0,0.0,1.0,0.0266931055522
247.14,72,0.0,1.0,0.0,0.0,0.0244435612083
10.0,13,0.0,0.0,0.0,1.0,0.0252763094666
2000.0,4,1.0,0.0,0.0,0.0,0.0466666666667
620.0,0,0.0,0.0,0.0,1.0,0.0240760923412
45.15,14,0.0,0.0,0.0,1.0,0.0252763094666
1.0,127,0.0,0.0,0.0,1.0,0.0206896551724
10.0,6,0.0,0.0,0.0,1.0,0.0252763094666
0.95,31,0.0,0.0,0.0,1.0,0.0241172898412
725.0,24,0.0,0.0,0.0,1.0,0.0246470983643
56.65,55,0.0,0.0,0.0,1.0,0.0293785310734
253.71,34,0.0,0.0,0.0,1.0,0.0246470983643
80.0,9,0.0,0.0,0.0,1.0,0.0293785310734
360.5,0,0.0,0.0,0.0,1.0,0.083615819209
250.0,100,0.0,0.0,0.0,1.0,0.0241172898412
18.0,726,0.0,0.0,0.0,1.0,0.0
5.0,0,0.0,1.0,0.0,0.0,0.0240760923412
372.49,154,0.0,0.0,0.0,1.0,0.0252763094666
5.0,6,0.0,0.0,0.0,1.0,0.0
1.0,12,0.0,0.0,1.0,0.0,0.0240760923412
1.0,6,0.0,0.0,0.0,1.0,0.0
66.88,11,0.0,0.0,0.0,1.0,0.0178389398573
1.0,6,0.0,0.0,0.0,1.0,0.0466666666667
450.0,4,0.0,0.0,0.0,1.0,0.0241172898412
0.01,66,0.0,0.0,0.0,1.0,0.0241172898412
85.81,13,0.0,0.0,0.0,1.0,0.0
375.0,63,0.0,0.0,0.0,1.0,0.0246470983643
63.25,1,0.0,0.0,0.0,1.0,0.0466666666667
450.0,16,0.0,0.0,0.0,1.0,0.0
445.0,28,0.0,0.0,0.0,1.0,0.0241172898412
1000.0,22,0.0,0.0,0.0,1.0,0.0241172898412
245.0,18,0.0,0.0,0.0,1.0,0.0266931055522
504.61,1,0.0,0.0,0.0,1.0,0.0
55.0,13,0.0,0.0,0.0,1.0,0.0241172898412
2000.0,1,0.0,0.0,0.0,1.0,0.108108108108
2777.12,16,0.0,0.0,0.0,1.0,0.0469011725293
1.09,3,0.0,0.0,0.0,1.0,0.0246470983643
500.0,228,1.0,0.0,0.0,0.0,0.0252763094666
10.65,16,0.0,0.0,0.0,1.0,0.0320641282565
1.0,52,1.0,0.0,0.0,0.0,0.0
300.0,1,0.0,0.0,0.0,1.0,0.0241172898412
190.0,9,0.0,0.0,0.0,1.0,0.05
0.1,14,0.0,0.0,0.0,1.0,0.0
5.0,5,0.0,0.0,1.0,0.0,0.0
350.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,31,0.0,0.0,0.0,1.0,0.0266931055522
1.0,7,0.0,0.0,0.0,1.0,0.0244435612083
1.0,607,0.0,0.0,0.0,1.0,0.0293785310734
3.09,2,0.0,0.0,1.0,0.0,0.0293785310734
75.0,9,0.0,0.0,0.0,1.0,0.0266931055522
30.0,5,0.0,0.0,0.0,1.0,0.0210030004286
5.0,114,0.0,0.0,1.0,0.0,0.0
1300.5,12,0.0,0.0,0.0,1.0,0.0246470983643
4.2,14,0.0,0.0,0.0,1.0,0.0241172898412
0.01,386,0.0,0.0,0.0,1.0,0.0226492793411
90.0,7,0.0,0.0,0.0,1.0,0.0266931055522
126.0,4,0.0,0.0,0.0,1.0,0.0132492113565
1.0,6,0.0,0.0,0.0,1.0,0.0252763094666
5.0,13,1.0,0.0,0.0,0.0,0.0466666666667
113.0,11,0.0,0.0,0.0,1.0,0.0252763094666
190.0,22,0.0,0.0,0.0,1.0,0.0246470983643
0.4,167,0.0,0.0,0.0,1.0,0.0266931055522
90.0,430,0.0,0.0,0.0,1.0,0.0466666666667
5.0,87,0.0,0.0,0.0,1.0,0.0178389398573
5.0,7,0.0,0.0,0.0,1.0,0.0246470983643
186.0,3,0.0,0.0,0.0,1.0,0.0
601.56,9,0.0,0.0,0.0,1.0,0.0178389398573
1.0,136,0.0,0.0,0.0,1.0,0.0266931055522
2.0,8,0.0,1.0,0.0,0.0,0.0169491525424
1800.0,24,0.0,0.0,0.0,1.0,0.0252763094666
110.0,38,0.0,0.0,0.0,1.0,0.0293785310734
0.5,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,10,0.0,0.0,1.0,0.0,0.062404870624
41942.19,227,0.0,0.0,0.0,1.0,0.0222222222222
276.5,0,1.0,0.0,0.0,0.0,0.0246470983643
330.0,82,0.0,0.0,0.0,1.0,0.0178389398573
11.37,5,0.0,0.0,0.0,1.0,0.0246470983643
0.01,202,0.0,0.0,0.0,1.0,0.0266931055522
1.0,0,0.0,0.0,0.0,1.0,0.0466666666667
10.0,96,0.0,0.0,0.0,1.0,0.0178389398573
105.3,14,0.0,0.0,0.0,1.0,0.0246470983643
75.0,0,0.0,0.0,0.0,1.0,0.0244435612083
1.0,0,0.0,0.0,0.0,1.0,0.0240760923412
4600.0,404,0.0,0.0,0.0,1.0,0.0244435612083
525.0,1,0.0,0.0,0.0,1.0,0.0172359266287
4425.05,21,0.0,1.0,0.0,0.0,0.0
10.7,1,0.0,0.0,0.0,1.0,0.0240760923412
0.5,63,0.0,0.0,0.0,1.0,0.0252763094666
100.0,8,0.0,0.0,0.0,1.0,0.0252763094666
80.06,12,0.0,0.0,0.0,1.0,0.0293785310734
0.01,16,0.0,1.0,0.0,0.0,0.0466666666667
40.0,797,0.0,0.0,0.0,1.0,0.0241172898412
116.0,57,0.0,0.0,0.0,1.0,0.0266931055522
200.0,3,0.0,0.0,0.0,1.0,1.0
5.25,3,0.0,0.0,0.0,1.0,0.0240760923412
98.0,99,0.0,0.0,0.0,1.0,0.0266931055522
1.0,3,0.0,0.0,0.0,1.0,0.0246470983643
250.0,225,0.0,0.0,0.0,1.0,0.0246470983643
11817.3,10,0.0,0.0,0.0,1.0,0.0246470983643
1200.0,5,0.0,1.0,0.0,0.0,0.0210030004286
1.0,89,0.0,0.0,0.0,1.0,0.0293785310734
20.0,33,0.0,0.0,0.0,1.0,0.0172359266287
50.0,6,0.0,0.0,0.0,1.0,0.0241172898412
220.0,31,0.0,0.0,0.0,1.0,0.0252763094666
297.48,49,0.0,1.0,0.0,0.0,0.0240760923412
75.0,21,0.0,0.0,0.0,1.0,0.0246470983643
156.0,2,0.0,0.0,0.0,1.0,0.0252763094666
1.0,62,0.0,0.0,0.0,1.0,0.0246470983643
200.0,54,0.0,0.0,0.0,1.0,0.0241172898412
200.0,597,0.0,0.0,0.0,1.0,0.0252763094666
0.01,9,0.0,0.0,0.0,1.0,0.0293785310734
5.0,24,0.0,0.0,0.0,1.0,0.0270162892332
130.0,348,0.0,0.0,0.0,1.0,0.0252763094666
1.2,0,0.0,0.0,0.0,1.0,0.0293785310734
200.0,1,0.0,0.0,0.0,1.0,0.0246470983643
285.0,52,0.0,0.0,0.0,1.0,0.0172359266287
1723.08,47,0.0,0.0,0.0,1.0,0.0226492793411
180.0,5,0.0,0.0,0.0,1.0,0.0112781954887
0.01,7,0.0,0.0,0.0,1.0,0.0241172898412
375.0,264,0.0,0.0,0.0,1.0,0.0
0.75,105,0.0,0.0,0.0,1.0,0.0244435612083
200.0,80,0.0,0.0,0.0,1.0,0.0246470983643
1.0,14,0.0,0.0,0.0,1.0,0.0266931055522
479.72,8,0.0,0.0,0.0,1.0,0.0246470983643
1.0,25,0.0,1.0,0.0,0.0,0.0210030004286
5.0,0,0.0,0.0,1.0,0.0,0.0226492793411
0.05,14,0.0,0.0,0.0,1.0,0.0226492793411
0.05,51,0.0,1.0,0.0,0.0,0.0223367697595
995.0,0,0.0,0.0,0.0,1.0,0.0241172898412
1.08,365,0.0,0.0,1.0,0.0,0.0244435612083
1.0,2,0.0,0.0,0.0,1.0,0.0266931055522
1.0,3,0.0,0.0,0.0,1.0,0.0270162892332
43.91,13,0.0,0.0,0.0,1.0,0.0252763094666
1.0,13,0.0,0.0,0.0,1.0,0.0246470983643
30.0,24,0.0,0.0,0.0,1.0,0.0438871473354
2.0,4,0.0,1.0,0.0,0.0,0.0240760923412
200.0,662,0.0,0.0,0.0,1.0,0.0132492113565
0.25,57,0.0,0.0,0.0,1.0,0.0438871473354
1.0,61,0.0,0.0,0.0,1.0,0.0466666666667
391.95,1,0.0,0.0,0.0,1.0,0.0466666666667
1.5,8,0.0,0.0,1.0,0.0,0.0246470983643
17.96,547,0.0,0.0,0.0,1.0,0.0466666666667
1000.0,182,0.0,0.0,0.0,1.0,0.083615819209
800.0,11,0.0,0.0,0.0,1.0,0.0205479452055
750.0,1,0.0,0.0,1.0,0.0,0.0172359266287
1.0,8,0.0,0.0,1.0,0.0,0.0151515151515
27.0,19,0.0,0.0,0.0,1.0,0.0246470983643
0.5,38,0.0,0.0,1.0,0.0,0.0222222222222
5.0,2,0.0,0.0,0.0,1.0,0.0199203187251
100.0,16,0.0,1.0,0.0,0.0,0.083615819209
1.0,0,0.0,0.0,0.0,1.0,0.0
205.0,29,0.0,0.0,1.0,0.0,0.0246470983643
24.18,10,0.0,0.0,0.0,1.0,0.0172359266287
492.04,0,0.0,1.0,0.0,0.0,0.0246470983643
300.0,0,0.0,0.0,0.0,1.0,0.0246470983643
687.5,239,0.0,0.0,0.0,1.0,0.0266931055522
15.0,6,0.0,0.0,1.0,0.0,0.0266931055522
1.0,10,0.0,0.0,0.0,1.0,0.0246470983643
2.0,0,1.0,0.0,0.0,0.0,0.0226492793411
427.75,140,0.0,0.0,0.0,1.0,0.0222222222222
238.5,30,0.0,0.0,0.0,1.0,0.0246470983643
15.0,33,0.0,0.0,0.0,1.0,0.0222222222222
1.0,7,0.0,0.0,0.0,1.0,0.0266931055522
172.52,209,0.0,0.0,0.0,1.0,0.0246470983643
1.0,53,0.0,1.0,0.0,0.0,0.0715048025614
10000.0,87,0.0,0.0,0.0,1.0,0.0178389398573
320.0,47,0.0,0.0,0.0,1.0,0.0293785310734
20.0,25,0.0,0.0,0.0,1.0,0.0246470983643
75.0,1,0.0,0.0,0.0,1.0,0.0246470983643
1.0,11,0.0,1.0,0.0,0.0,0.0223367697595
1.0,80,0.0,0.0,0.0,1.0,0.0266931055522
991.96,0,0.0,0.0,0.0,1.0,0.0077519379845
98.0,27,0.0,0.0,0.0,1.0,0.0293785310734
395.0,52,0.0,0.0,0.0,1.0,0.0293785310734
1.07,6,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,0.0,0.0,1.0,0.0240760923412
0.27,64,0.0,0.0,0.0,1.0,0.0
5.0,23,0.0,0.0,0.0,1.0,0.0270162892332
4000.0,0,0.0,0.0,0.0,1.0,0.00363636363636
100.7,0,0.0,0.0,1.0,0.0,0.0241172898412
50.0,3,0.0,0.0,0.0,1.0,0.0246470983643
0.5,10,0.0,0.0,0.0,1.0,0.0252763094666
0.1,163,0.0,0.0,0.0,1.0,0.00709219858156
312.86,0,0.0,0.0,1.0,0.0,0.0241172898412
1.0,8,0.0,0.0,1.0,0.0,0.0151515151515
0.01,6,0.0,0.0,0.0,1.0,0.0246470983643
2100.0,87,0.0,0.0,0.0,1.0,0.0244435612083
1.0,366,0.0,0.0,0.0,1.0,0.0240760923412
0.1,0,0.0,0.0,0.0,1.0,0.0246470983643
260.0,542,0.0,1.0,0.0,0.0,0.0222222222222
570.0,14,0.0,0.0,0.0,1.0,0.0314960629921
449.99,4,0.0,0.0,0.0,1.0,0.0246470983643
48.66,159,0.0,0.0,0.0,1.0,0.0246470983643
300.0,5,0.0,0.0,0.0,1.0,0.0241172898412
10.0,8,0.0,0.0,0.0,1.0,0.0240760923412
86.76,1,0.0,0.0,0.0,1.0,0.0210030004286
10.0,22,0.0,0.0,0.0,1.0,0.0
365.0,204,0.0,0.0,1.0,0.0,0.0222222222222
69.96,3,0.0,0.0,0.0,1.0,0.0293785310734
2804.76,8,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0266931055522
0.85,6,0.0,0.0,0.0,1.0,0.0172359266287
20.0,32,0.0,0.0,0.0,1.0,0.0238095238095
1.0,0,0.0,0.0,0.0,1.0,0.0172359266287
4.35,38,0.0,1.0,0.0,0.0,0.0466666666667
82.0,0,0.0,1.0,0.0,0.0,0.0
175.0,10,0.0,0.0,0.0,1.0,0.0241172898412
8.0,806,0.0,0.0,0.0,1.0,0.0246470983643
240.0,160,0.0,0.0,0.0,1.0,0.0241172898412
2.0,8,0.0,1.0,0.0,0.0,0.0466666666667
9.0,49,0.0,1.0,0.0,0.0,0.0
30.0,192,0.0,0.0,0.0,1.0,0.0252763094666
300.0,7,0.0,0.0,1.0,0.0,0.0244435612083
1.0,8,0.0,0.0,0.0,1.0,0.0293785310734
175.0,180,0.0,0.0,0.0,1.0,0.0246470983643
212.72,21,0.0,1.0,0.0,0.0,0.0172359266287
1700.0,27,0.0,0.0,0.0,1.0,0.0293785310734
1085.0,263,0.0,0.0,0.0,1.0,0.0226492793411
153.25,28,0.0,0.0,0.0,1.0,0.0244435612083
10.0,31,0.0,0.0,0.0,1.0,0.0244435612083
1.0,0,0.0,0.0,0.0,1.0,0.0466666666667
37.0,31,0.0,0.0,0.0,1.0,0.0244435612083
50.0,43,0.0,0.0,0.0,1.0,0.0246470983643
99.0,38,0.0,1.0,0.0,0.0,0.0466666666667
550.0,8,0.0,0.0,0.0,1.0,0.0210030004286
1.06,44,0.0,0.0,0.0,1.0,0.0
43.32,40,0.0,0.0,0.0,1.0,0.0132492113565
9.0,81,0.0,0.0,0.0,1.0,0.0
0.01,26,1.0,0.0,0.0,0.0,0.0246470983643
567.87,11,0.0,1.0,0.0,0.0,0.0
15.0,36,0.0,0.0,0.0,1.0,0.0241172898412
20.0,10,0.0,0.0,0.0,1.0,0.0246470983643
10.0,75,0.0,0.0,0.0,1.0,0.0240760923412
1.0,6,0.0,0.0,0.0,1.0,0.0466666666667
1185.0,1,0.0,0.0,0.0,1.0,0.0240760923412
4.07,63,0.0,0.0,0.0,1.0,0.0715048025614
16.22,60,0.0,1.0,0.0,0.0,0.083615819209
460.0,14,0.0,0.0,0.0,1.0,0.0226492793411
800.0,562,0.0,0.0,0.0,1.0,0.0241172898412
500.0,50,0.0,0.0,1.0,0.0,0.0246470983643
122.0,165,0.0,1.0,0.0,0.0,0.0466666666667
